case_id,mode,policy_mode,source_mode,side,frame_idx,filename,L1_x,L1_y,L2_x,L2_y,R1_x,R1_y,R2_x,R2_y,L_bbox_TL_x,L_bbox_TL_y,L_bbox_TR_x,L_bbox_TR_y,L_bbox_BR_x,L_bbox_BR_y,L_bbox_BL_x,L_bbox_BL_y,R_bbox_TL_x,R_bbox_TL_y,R_bbox_TR_x,R_bbox_TR_y,R_bbox_BR_x,R_bbox_BR_y,R_bbox_BL_x,R_bbox_BL_y,L_conf,L1_conf,L2_conf,R_conf,R1_conf,R2_conf,L1_x3d,L1_y3d,L1_z3d,L2_x3d,L2_y3d,L2_z3d,R1_x3d,R1_y3d,R1_z3d,R2_x3d,R2_y3d,R2_z3d,L1_x_kf,L1_y_kf,L2_x_kf,L2_y_kf,R1_x_kf,R1_y_kf,R2_x_kf,R2_y_kf,L1_x3d_kf,L1_y3d_kf,L1_z3d_kf,L2_x3d_kf,L2_y3d_kf,L2_z3d_kf,R1_x3d_kf,R1_y3d_kf,R1_z3d_kf,R2_x3d_kf,R2_y3d_kf,R2_z3d_kf
22,tri,tri,tri,right,723,000022_right_video_723.jpg,604.8,658.4,650.1,723.0,1026.2,757.2,942.7,787.3,1.5,403.8,642.2,403.8,642.2,714.2,1.5,714.2,939.4,732.3,1400.0,732.3,1400.0,908.3,939.4,908.3,0.6428,0.9998,0.9995,0.8642,0.9999,0.9999,-26.8213,38.0276,295.0,-11.9806,33.9956,230.8502,30.5237,33.0886,186.5457,23.3226,39.0094,207.5251,602.5056,659.879,649.4857,724.7521,1025.9084,756.729,941.3951,787.1768,-25.051,35.6092,287.8782,-11.4668,32.9141,223.1948,31.6238,34.6574,195.5102,23.913,40.4551,215.0176
22,tri,tri,tri,left,724,000022_left_video_724.jpg,434.6,697.6,492.9,732.4,888.3,795.5,792.7,810.0,0.0,554.5,498.6,554.5,498.6,746.9,0.0,746.9,795.5,735.5,1399.9,735.5,1399.9,984.1,795.5,984.1,0.7278,0.9996,0.9992,0.8635,0.9998,0.9997,-26.7138,37.9961,295.0,-11.9443,33.941,231.0273,29.8606,31.8507,179.897,22.833,37.7369,201.2497,436.0594,696.0917,493.5292,732.4104,882.412,795.8736,789.9708,808.7565,-26.1768,37.0952,292.8421,-11.9249,33.7627,229.2531,31.0966,33.5251,189.4386,23.614,39.4515,209.9554
22,tri,tri,tri,right,724,000022_right_video_724.jpg,606.7,658.8,651.7,724.1,1029.6,761.5,939.9,788.2,0.0,361.3,645.7,361.3,645.7,716.1,0.0,716.1,941.2,731.8,1399.9,731.8,1399.9,910.8,941.2,910.8,0.7332,0.9997,0.9992,0.849,0.9999,0.9999,-26.7138,37.9961,295.0,-11.9443,33.941,231.0273,29.8606,31.8507,179.897,22.833,37.7369,201.2497,604.2662,659.3875,649.7038,724.5569,1028.7045,758.3622,941.455,787.9476,-26.1768,37.0952,292.8421,-11.9249,33.7627,229.2531,31.0966,33.5251,189.4386,23.614,39.4515,209.9554
22,tri,tri,tri,left,725,000022_left_video_725.jpg,440.5,698.3,498.3,728.9,884.6,796.8,791.7,802.6,0.0,532.9,502.0,532.9,502.0,748.1,0.0,748.1,795.7,728.3,1399.7,728.3,1399.7,986.0,795.7,986.0,0.7138,0.9997,0.9995,0.8674,0.9988,0.9982,-24.2657,34.8301,292.2985,-11.7344,33.5161,227.5975,31.2096,33.2865,188.4264,23.7698,39.168,209.8601,437.6937,696.7713,494.6793,731.0437,885.0801,795.8202,791.584,805.7317,-25.7107,36.5387,294.5388,-12.0736,34.0421,231.1364,31.2658,33.3486,188.7977,23.7785,39.3354,210.0121
22,tri,tri,tri,right,725,000022_right_video_725.jpg,604.0,659.0,651.4,722.1,1030.3,753.0,943.3,785.4,0.2,377.2,646.7,377.2,646.7,718.2,0.2,718.2,941.8,729.3,1400.0,729.3,1400.0,906.1,941.8,906.1,0.7249,0.9998,0.9995,0.8431,0.9999,0.9999,-24.2657,34.8301,292.2985,-11.7344,33.5161,227.5975,31.2096,33.2865,188.4264,23.7698,39.168,209.8601,604.2975,659.1334,649.9711,723.4515,1030.6518,755.7179,942.8488,787.0865,-25.7107,36.5387,294.5388,-12.0736,34.0421,231.1364,31.2658,33.3486,188.7977,23.7785,39.3354,210.0121
22,tri,tri,tri,left,726,000022_left_video_726.jpg,438.8,696.2,493.2,734.1,882.1,793.4,789.8,802.3,0.0,540.7,496.5,540.7,496.5,749.3,0.0,749.3,798.2,721.5,1399.7,721.5,1399.7,986.0,798.2,986.0,0.6956,0.9998,0.9996,0.8479,0.9986,0.9976,-23.4042,33.1623,280.2129,-11.8352,33.3185,225.5069,32.2625,34.1883,194.3299,24.2376,39.6671,212.8389,438.1795,696.375,493.4371,732.4329,885.2629,794.3459,791.5724,803.5232,-24.8489,35.2135,289.4676,-12.1505,34.0219,230.6459,31.8397,33.6669,191.161,24.0835,39.4824,211.4121
22,tri,tri,tri,right,726,000022_right_video_726.jpg,602.6,656.9,650.1,727.3,1033.0,760.3,944.9,788.0,0.1,395.2,643.5,395.2,643.5,719.9,0.1,719.9,944.1,729.3,1399.9,729.3,1399.9,890.7,944.1,890.7,0.6936,0.9997,0.999,0.8667,0.9999,0.9999,-23.4042,33.1623,280.2129,-11.8352,33.3185,225.5069,32.2625,34.1883,194.3299,24.2376,39.6671,212.8389,603.6165,657.9972,649.7146,725.0956,1032.8995,757.3242,944.4049,787.5967,-24.8489,35.2135,289.4676,-12.1505,34.0219,230.6459,31.8397,33.6669,191.161,24.0835,39.4824,211.4121
22,tri,tri,tri,left,727,000022_left_video_727.jpg,435.7,694.3,492.8,731.7,887.3,789.5,795.4,800.6,0.0,540.4,495.4,540.4,495.4,750.1,0.0,750.1,799.3,722.0,1399.7,722.0,1399.7,986.0,799.3,986.0,0.6778,0.9996,0.9991,0.8691,0.9992,0.9989,-23.7241,33.1623,279.7183,-11.6238,32.0315,216.9938,33.4393,34.9594,200.5275,24.3293,39.1399,210.6891,437.0801,695.2505,492.5538,732.2947,887.3287,791.5999,793.9245,801.3737,-24.3285,34.2081,285.1842,-12.0466,33.3069,225.6561,32.7571,34.2729,195.7787,24.3113,39.3413,211.3615
22,tri,tri,tri,right,727,000022_right_video_727.jpg,597.7,655.0,645.3,723.4,1035.6,753.9,947.1,787.4,0.0,320.2,639.3,320.2,639.3,719.1,0.0,719.1,945.6,727.3,1400.0,727.3,1400.0,898.9,945.6,898.9,0.7929,0.9998,0.9995,0.8225,0.9999,0.9998,-23.7241,33.1623,279.7183,-11.6238,32.0315,216.9938,33.4393,34.9594,200.5275,24.3293,39.1399,210.6891,600.8155,656.3439,647.391,724.4705,1035.3265,755.6232,946.3341,787.6469,-24.3285,34.2081,285.1842,-12.0466,33.3069,225.6561,32.7571,34.2729,195.7787,24.3113,39.3413,211.3615
22,tri,tri,tri,left,728,000022_left_video_728.jpg,433.0,694.4,488.9,734.9,885.3,790.6,797.1,800.0,0.0,536.6,490.6,536.6,490.6,751.0,0.0,751.0,801.3,727.0,1399.8,727.0,1399.8,984.0,801.3,984.0,0.6796,0.9995,0.9991,0.8643,0.9991,0.9989,-22.4337,31.0067,260.4649,-11.0902,29.4131,200.9933,33.7585,34.7423,201.111,24.5349,38.9119,210.2838,435.0312,694.5594,490.2967,733.6297,887.4902,790.3447,796.1873,799.8354,-23.36,32.5126,273.1071,-11.6802,31.5163,214.2563,33.4945,34.5945,199.2043,24.5313,39.1302,211.047
22,tri,tri,tri,right,728,000022_right_video_728.jpg,598.3,663.8,640.7,723.6,1039.2,749.2,950.1,784.8,0.0,324.7,629.8,324.7,629.8,716.5,0.0,716.5,947.1,729.5,1400.0,729.5,1400.0,898.4,947.1,898.4,0.7026,0.9996,0.999,0.8624,0.9999,0.9999,-22.4337,31.0067,260.4649,-11.0902,29.4131,200.9933,33.7585,34.7423,201.111,24.5349,38.9119,210.2838,599.1491,659.3795,643.6984,724.0747,1038.3416,752.2692,948.8755,786.4226,-23.36,32.5126,273.1071,-11.6802,31.5163,214.2563,33.4945,34.5945,199.2043,24.5313,39.1302,211.047
22,tri,tri,tri,left,729,000022_left_video_729.jpg,430.1,693.5,485.5,732.3,892.3,784.2,799.0,797.0,0.0,540.8,484.6,540.8,484.6,749.7,0.0,749.7,803.5,713.3,1399.7,713.3,1399.7,986.0,803.5,986.0,0.6884,0.9997,0.9994,0.8616,0.9992,0.9987,-19.804,26.9836,227.2204,-12.314,30.9836,212.8492,33.3946,33.652,197.1697,24.4593,38.3117,207.963,432.2881,693.7475,487.3016,733.3112,890.5279,786.7225,798.4137,797.6381,-21.48,29.5095,249.2925,-11.9708,30.9894,211.7886,33.7558,34.2778,199.4655,24.6138,38.7054,209.6835
22,tri,tri,tri,right,729,000022_right_video_729.jpg,581.3,660.1,626.5,707.3,1039.3,746.9,950.9,785.3,0.0,417.9,627.0,417.9,627.0,718.6,0.0,718.6,948.4,726.0,1400.0,726.0,1400.0,896.4,948.4,896.4,0.6958,0.9998,0.9997,0.8576,0.9999,0.9999,-19.804,26.9836,227.2204,-12.314,30.9836,212.8492,33.3946,33.652,197.1697,24.4593,38.3117,207.963,590.1929,659.9127,634.6577,716.1772,1040.1197,748.9598,950.7819,785.7672,-21.48,29.5095,249.2925,-11.9708,30.9894,211.7886,33.7558,34.2778,199.4655,24.6138,38.7054,209.6835
22,tri,tri,tri,left,730,000022_left_video_730.jpg,426.7,698.5,479.6,731.6,891.1,782.9,800.0,798.1,0.0,540.2,479.4,540.2,479.4,748.4,0.0,748.4,803.3,711.6,1399.8,711.6,1399.8,986.0,803.3,986.0,0.6261,0.9994,0.9992,0.8518,0.9992,0.9989,-18.9274,25.6425,216.1389,-15.039,36.4945,249.8956,34.1452,34.0821,201.5501,24.3348,37.8451,206.2923,428.9186,695.6155,482.686,732.6668,891.8438,783.8173,800.1526,796.8885,-19.8243,26.9144,228.2066,-13.4492,33.2833,227.9417,34.193,34.2188,201.3165,24.5769,38.2036,207.9253
22,tri,tri,tri,right,730,000022_right_video_730.jpg,602.1,661.5,641.4,722.8,1042.0,741.0,951.4,780.5,0.0,313.7,630.9,313.7,630.9,718.8,0.0,718.8,949.3,724.4,1400.0,724.4,1400.0,899.9,949.3,899.9,0.6807,0.9998,0.9995,0.8745,0.9999,0.9999,-18.9274,25.6425,216.1389,-15.039,36.4945,249.8956,34.1452,34.0821,201.5501,24.3348,37.8451,206.2923,593.8446,660.8783,635.6144,717.9182,1042.209,744.139,952.0483,783.1068,-19.8243,26.9144,228.2066,-13.4492,33.2833,227.9417,34.193,34.2188,201.3165,24.5769,38.2036,207.9253
22,tri,tri,tri,left,731,000022_left_video_731.jpg,424.8,695.3,477.1,733.4,889.8,780.7,799.2,794.1,0.0,539.2,477.8,539.2,477.8,748.1,0.0,748.1,805.1,710.9,1399.8,710.9,1399.8,986.0,805.1,986.0,0.6626,0.9996,0.9994,0.8559,0.9988,0.9984,-18.0408,23.7631,200.6461,-14.5745,33.9483,233.8619,34.4135,33.9582,202.1782,24.3423,37.2635,204.9276,425.912,695.5361,478.6086,733.009,891.8287,781.1078,800.6827,794.7968,-18.397,24.4681,207.973,-14.2516,33.784,232.2576,34.5443,34.1095,202.6302,24.5255,37.6121,206.1126
22,tri,tri,tri,right,731,000022_right_video_731.jpg,599.2,663.4,640.5,716.5,1041.3,741.2,950.4,783.0,0.0,313.7,626.2,313.7,626.2,717.2,0.0,717.2,950.8,719.2,1400.0,719.2,1400.0,893.5,950.8,893.5,0.7097,0.9997,0.9993,0.8413,0.9999,0.9998,-18.0408,23.7631,200.6461,-14.5745,33.9483,233.8619,34.4135,33.9582,202.1782,24.3423,37.2635,204.9276,595.6395,662.3713,636.5479,716.614,1042.9642,741.2064,952.1609,782.4774,-18.397,24.4681,207.973,-14.2516,33.784,232.2576,34.5443,34.1095,202.6302,24.5255,37.6121,206.1126
22,tri,tri,tri,left,732,000022_left_video_732.jpg,416.5,693.3,469.2,733.0,895.4,776.5,803.9,786.2,0.0,532.9,473.7,532.9,473.7,748.4,0.0,748.4,806.9,708.9,1399.8,708.9,1399.8,986.0,806.9,986.0,0.6331,0.9992,0.9991,0.8447,0.9991,0.9986,-16.2066,20.8833,176.5624,-11.8202,27.1702,187.5754,33.588,32.4469,194.6697,24.3998,36.3801,201.9465,420.2693,694.5247,472.5246,733.0614,894.1415,777.6422,802.9451,789.889,-16.7276,21.7163,184.8707,-13.4391,30.9071,213.1598,34.3266,33.3229,199.755,24.4982,36.8334,203.5809
22,tri,tri,tri,right,732,000022_right_video_732.jpg,557.5,658.2,611.3,708.5,1045.6,740.6,954.6,777.9,0.0,473.2,613.3,473.2,613.3,715.7,0.0,715.7,953.5,715.5,1399.9,715.5,1399.9,888.7,953.5,888.7,0.6462,0.9995,0.9994,0.838,0.9999,0.9998,-16.2066,20.8833,176.5624,-11.8202,27.1702,187.5754,33.588,32.4469,194.6697,24.3998,36.3801,201.9465,577.6277,660.8866,623.9761,712.164,1045.1331,739.3629,953.9266,779.8351,-16.7276,21.7163,184.8707,-13.4391,30.9071,213.1598,34.3266,33.3229,199.755,24.4982,36.8334,203.5809
22,tri,tri,tri,left,733,000022_left_video_733.jpg,425.8,695.9,479.6,743.3,901.2,773.8,808.8,785.2,0.1,482.6,472.2,482.6,472.2,748.6,0.1,748.6,810.1,705.8,1399.9,705.8,1399.9,984.4,810.1,984.4,0.6483,0.9974,0.9965,0.8515,0.9994,0.9991,-14.651,19.1024,161.414,-10.0295,23.8023,163.3534,32.1874,30.3067,183.5951,24.7975,36.326,202.5731,421.0596,695.0223,473.6587,737.8939,898.2677,774.3676,806.5795,786.2689,-15.0354,19.2967,164.2727,-11.9331,27.2553,187.9327,33.4482,31.7759,192.3057,24.6552,36.3271,202.2866
22,tri,tri,tri,right,733,000022_right_video_733.jpg,558.2,656.9,611.1,708.8,1046.3,737.8,958.0,779.5,0.4,469.1,610.8,469.1,610.8,709.4,0.4,709.4,955.2,714.5,1400.0,714.5,1400.0,884.3,955.2,884.3,0.6272,0.9995,0.9994,0.8577,0.9999,0.9999,-14.651,19.1024,161.414,-10.0295,23.8023,163.3534,32.1874,30.3067,183.5951,24.7975,36.326,202.5731,565.4225,659.0961,615.3356,709.399,1046.6837,737.253,956.5544,778.8929,-15.0354,19.2967,164.2727,-11.9331,27.2553,187.9327,33.4482,31.7759,192.3057,24.6552,36.3271,202.2866
22,tri,tri,tri,left,734,000022_left_video_734.jpg,415.0,686.8,464.4,730.6,906.1,769.9,808.6,784.7,0.0,530.8,471.6,530.8,471.6,749.4,0.0,749.4,810.1,711.3,1399.8,711.3,1399.8,979.6,810.1,979.6,0.6739,0.9993,0.9992,0.8306,0.9995,0.999,-18.0409,22.573,194.7048,-9.4326,22.6797,155.2794,31.888,29.193,178.8456,25.7833,37.3971,209.0737,417.1253,691.1627,468.0267,735.322,903.1836,770.718,808.7461,783.9509,-15.662,19.6013,168.4411,-10.5741,24.2814,167.134,32.6564,30.2169,184.8466,25.2202,36.5578,204.6769
22,tri,tri,tri,right,734,000022_right_video_734.jpg,584.4,646.5,633.0,715.0,1048.7,734.4,960.5,776.7,0.0,301.1,616.1,301.1,616.1,715.6,0.0,715.6,955.6,706.6,1400.0,706.6,1400.0,885.3,955.6,885.3,0.7422,0.9992,0.9983,0.8717,0.9999,0.9999,-18.0409,22.573,194.7048,-9.4326,22.6797,155.2794,31.888,29.193,178.8456,25.7833,37.3971,209.0737,570.1108,652.9616,620.3493,710.7362,1048.5752,734.6201,959.3334,777.1711,-15.662,19.6013,168.4411,-10.5741,24.2814,167.134,32.6564,30.2169,184.8466,25.2202,36.5578,204.6769
22,tri,tri,tri,left,735,000022_left_video_735.jpg,416.7,688.1,462.4,732.9,911.7,767.1,810.7,788.3,0.0,525.7,469.6,525.7,469.6,749.9,0.0,749.9,812.9,710.9,1399.9,710.9,1399.9,980.8,812.9,980.8,0.679,0.9996,0.9995,0.8493,0.9998,0.9996,-23.479,27.8512,245.942,-11.8412,25.9647,179.8439,31.6262,28.1559,174.569,26.5636,38.1569,213.3268,415.5139,689.0776,463.5627,734.3377,908.8448,767.346,810.8603,784.5079,-18.8844,22.664,198.4398,-10.8092,23.9987,165.8044,32.0001,28.7524,177.9989,25.9681,37.1583,208.5795
22,tri,tri,tri,right,735,000022_right_video_735.jpg,578.9,645.9,628.7,714.1,1055.8,730.8,964.5,774.3,0.0,311.3,614.2,311.3,614.2,717.0,0.0,717.0,958.6,709.2,1400.0,709.2,1400.0,873.6,958.6,873.6,0.698,0.9995,0.9989,0.8494,0.9999,0.9999,-23.479,27.8512,245.942,-11.8412,25.9647,179.8439,31.6262,28.1559,174.569,26.5636,38.1569,213.3268,572.1236,648.4703,622.8571,711.6502,1052.919,731.5031,962.8534,775.0636,-18.8844,22.664,198.4398,-10.8092,23.9987,165.8044,32.0001,28.7524,177.9989,25.9681,37.1583,208.5795
22,tri,tri,tri,left,736,000022_left_video_736.jpg,412.2,683.8,457.3,730.8,916.3,761.2,813.4,789.3,0.0,523.8,466.3,523.8,466.3,748.4,0.0,748.4,814.6,704.9,1400.0,704.9,1400.0,983.2,814.6,983.2,0.6354,0.9996,0.9995,0.8594,0.9999,0.9998,-23.2493,27.4496,244.1788,-14.5799,30.7952,212.9421,30.5964,26.625,167.0972,26.6675,37.8231,211.8519,412.7257,685.8146,458.6317,732.6221,914.4269,762.7566,813.2248,785.8255,-21.1643,24.8649,220.5291,-12.3649,26.3925,182.6132,31.1147,27.1697,170.3588,26.5019,37.4679,210.662
22,tri,tri,tri,right,736,000022_right_video_736.jpg,575.2,644.5,613.8,706.4,1056.0,728.4,966.8,773.4,0.0,352.6,608.7,352.6,608.7,711.6,0.0,711.6,960.4,702.8,1400.0,702.8,1400.0,875.4,960.4,875.4,0.6845,0.9998,0.9996,0.8539,0.9999,0.9999,-23.2493,27.4496,244.1788,-14.5799,30.7952,212.9421,30.5964,26.625,167.0972,26.6675,37.8231,211.8519,572.4558,645.0485,618.0826,708.8963,1055.7469,728.6185,966.0435,773.4089,-21.1643,24.8649,220.5291,-12.3649,26.3925,182.6132,31.1147,27.1697,170.3588,26.5019,37.4679,210.662
22,tri,tri,tri,left,737,000022_left_video_737.jpg,423.0,689.9,469.3,741.9,916.9,757.5,815.9,790.5,0.3,491.6,463.6,491.6,463.6,746.9,0.3,746.9,816.0,703.8,1399.9,703.8,1399.9,965.4,816.0,965.4,0.6248,0.9986,0.9978,0.8528,0.9999,0.9998,-22.0425,26.2045,233.2702,-14.8891,31.6917,216.9604,30.6485,26.0763,165.7188,27.0253,37.5701,211.8815,416.2109,686.6332,461.4187,736.6296,917.9541,758.3557,815.6782,787.5953,-22.119,25.8327,230.6497,-13.6614,28.7292,197.8717,30.5917,25.9908,165.1689,26.9777,37.5665,211.9589
22,tri,tri,tri,right,737,000022_right_video_737.jpg,574.5,642.5,624.4,714.6,1054.4,726.6,967.7,768.4,0.0,331.6,600.2,331.6,600.2,711.9,0.0,711.9,962.7,694.1,1400.0,694.1,1400.0,878.2,962.7,878.2,0.7377,0.9992,0.9982,0.8737,0.9999,0.9998,-22.0425,26.2045,233.2702,-14.8891,31.6917,216.9604,30.6485,26.0763,165.7188,27.0253,37.5701,211.8815,572.7062,642.211,619.8679,710.897,1056.5424,726.2089,968.2739,770.1896,-22.119,25.8327,230.6497,-13.6614,28.7292,197.8717,30.5917,25.9908,165.1689,26.9777,37.5665,211.9589
22,tri,tri,tri,left,738,000022_left_video_738.jpg,414.9,686.2,459.7,739.0,922.3,755.3,819.8,784.8,0.4,498.5,456.2,498.5,456.2,744.0,0.4,744.0,817.7,705.8,1400.0,705.8,1400.0,966.9,817.7,966.9,0.634,0.9988,0.9982,0.8637,0.9999,0.9998,-18.7674,22.6938,203.7515,-12.9934,27.586,190.0222,31.2018,26.1948,167.6009,27.4986,37.7606,213.9851,415.273,685.817,459.5673,738.1784,922.2027,754.8584,818.84,786.2982,-21.0859,24.7618,222.6282,-13.6453,28.4876,196.1968,30.58,25.4306,163.3642,27.4592,37.7085,213.6214
22,tri,tri,tri,right,738,000022_right_video_738.jpg,572.9,643.8,611.7,712.4,1063.2,720.6,973.5,766.2,0.0,325.4,601.1,325.4,601.1,713.9,0.0,713.9,966.1,694.3,1400.0,694.3,1400.0,870.9,966.1,870.9,0.76,0.9998,0.9994,0.8667,0.9999,0.9999,-18.7674,22.6938,203.7515,-12.9934,27.586,190.0222,31.2018,26.1948,167.6009,27.4986,37.7606,213.9851,572.3537,641.3493,615.5454,711.4752,1060.7659,722.1785,972.0886,767.1854,-21.0859,24.7618,222.6282,-13.6453,28.4876,196.1968,30.58,25.4306,163.3642,27.4592,37.7085,213.6214
22,tri,tri,tri,left,739,000022_left_video_739.jpg,443.0,679.3,474.2,740.7,596.6,524.5,554.4,502.4,0.0,410.6,455.2,410.6,455.2,746.6,0.0,746.6,559.2,501.7,811.1,501.7,811.1,672.3,559.2,672.3,0.6388,0.9962,0.9939,0.5078,0.9994,0.9979,-18.2099,21.5287,196.3858,-10.2947,22.6029,157.4339,,,,,,,427.8509,682.2135,465.3767,739.9177,772.2712,645.2007,696.6355,653.4152,-19.9366,23.3451,212.1578,-12.2804,25.8986,179.174,30.1932,24.4095,159.0035,27.917,37.8191,215.0645
22,tri,tri,tri,right,739,000022_right_video_739.jpg,565.1,638.7,600.5,698.0,1065.7,715.7,976.6,764.6,0.0,315.9,592.4,315.9,592.4,705.1,0.0,705.1,967.8,691.9,1400.0,691.9,1400.0,862.8,967.8,862.8,0.7405,0.9998,0.9997,0.8853,0.9999,0.9999,-18.2099,21.5287,196.3858,-10.2947,22.6029,157.4339,,,,,,,568.6005,638.8647,607.4475,705.1886,1064.5393,717.5113,975.7754,764.6936,-19.9366,23.3451,212.1578,-12.2804,25.8986,179.174,30.1932,24.4095,159.0035,27.917,37.8191,215.0645
22,tri,tri,tri,left,740,000022_left_video_740.jpg,408.5,679.5,439.8,733.2,922.6,744.7,825.1,784.9,0.0,520.9,447.7,520.9,447.7,742.1,0.0,742.1,821.1,694.9,1398.3,694.9,1398.3,963.2,821.1,963.2,0.7268,0.9994,0.9989,0.8524,1.0,0.9999,-25.3964,27.4882,255.1989,-9.3952,20.9418,146.5711,35.3628,27.9697,188.8216,26.8494,34.8766,201.767,420.6393,679.9623,453.6831,737.4535,819.1134,672.0762,737.2843,692.6088,-22.4308,25.1103,231.7633,-10.8431,23.2622,161.8565,33.212,26.1964,175.5917,27.4399,36.0584,207.4728
22,tri,tri,tri,right,740,000022_right_video_740.jpg,567.8,638.9,615.0,711.3,1066.4,712.1,974.1,754.3,0.0,314.6,588.0,314.6,588.0,712.9,0.0,712.9,968.2,686.3,1400.0,686.3,1400.0,869.7,968.2,869.7,0.7439,0.9987,0.9976,0.8457,0.9999,0.9999,-25.3964,27.4882,255.1989,-9.3952,20.9418,146.5711,35.3628,27.9697,188.8216,26.8494,34.8766,201.767,567.3521,637.6106,608.8961,707.0061,1067.0458,713.0784,976.6913,758.5391,-22.4308,25.1103,231.7633,-10.8431,23.2622,161.8565,33.212,26.1964,175.5917,27.4399,36.0584,207.4728
22,tri,tri,tri,left,741,000022_left_video_741.jpg,401.7,674.7,434.4,735.5,922.1,739.6,827.3,786.1,0.0,518.3,445.0,518.3,445.0,744.1,0.0,744.1,823.0,688.8,1398.5,688.8,1398.5,963.4,823.0,963.4,0.7181,0.9992,0.9984,0.855,1.0,0.9999,-28.656,29.6294,279.8303,-9.0953,20.3881,142.9502,35.0772,27.4209,186.4979,26.2926,33.8019,195.6345,411.848,676.4524,442.9042,736.5948,858.937,694.6094,772.7833,727.5185,-25.7156,27.3983,257.1384,-9.7261,21.2603,148.7086,34.4509,26.7173,181.9647,26.9395,34.6898,200.8131
22,tri,tri,tri,right,741,000022_right_video_741.jpg,570.1,633.1,602.6,706.6,1071.8,705.5,978.8,756.7,0.0,307.2,586.0,307.2,586.0,709.7,0.0,709.7,969.4,683.5,1399.9,683.5,1399.9,847.9,969.4,847.9,0.808,0.9996,0.9993,0.8793,0.9999,0.9998,-28.656,29.6294,279.8303,-9.0953,20.3881,142.9502,35.0772,27.4209,186.4979,26.2926,33.8019,195.6345,567.8274,634.4203,604.7639,706.4045,1070.8103,707.49,978.9973,755.7636,-25.7156,27.3983,257.1384,-9.7261,21.2603,148.7086,34.4509,26.7173,181.9647,26.9395,34.6898,200.8131
22,tri,tri,tri,left,742,000022_left_video_742.jpg,401.1,672.7,431.4,734.0,927.3,737.5,832.7,784.7,0.0,517.9,443.5,517.9,443.5,741.3,0.0,741.3,827.0,691.8,1398.1,691.8,1398.1,964.0,827.0,964.0,0.697,0.999,0.998,0.8629,1.0,0.9999,-31.5258,31.6519,295.0,-8.9954,20.2036,141.7432,35.0056,26.8776,184.8192,26.2038,33.0572,192.7962,405.4035,673.3924,434.5192,735.2766,891.7999,712.1981,802.1739,754.0108,-29.2357,29.8879,281.0565,-8.9923,19.9805,140.3005,35.109,26.7823,184.8242,26.5854,33.5503,195.5779
22,tri,tri,tri,right,742,000022_right_video_742.jpg,562.8,629.9,608.8,699.7,1068.7,706.8,976.3,753.3,0.0,304.0,581.8,304.0,581.8,710.9,0.0,710.9,972.5,680.2,1400.0,680.2,1400.0,858.6,972.5,858.6,0.77,0.9994,0.999,0.8402,0.9999,0.9999,-31.5258,31.6519,295.0,-8.9954,20.2036,141.7432,35.0056,26.8776,184.8192,26.2038,33.0572,192.7962,565.0007,631.0327,605.1443,702.8881,1071.5112,704.8302,979.0286,752.833,-29.2357,29.8879,281.0565,-8.9923,19.9805,140.3005,35.109,26.7823,184.8242,26.5854,33.5503,195.5779
22,tri,tri,tri,left,743,000022_left_video_743.jpg,392.6,671.7,428.7,729.3,927.3,735.7,832.6,784.1,0.0,510.6,438.2,510.6,438.2,741.0,0.0,741.0,826.6,691.4,1398.6,691.4,1398.6,953.7,826.6,953.7,0.7085,0.9989,0.9983,0.851,1.0,0.9999,-32.421,32.4102,295.0,-8.9621,20.1421,141.3409,36.0931,27.2313,190.1407,27.5052,34.1102,200.869,397.3702,671.194,428.3357,732.1917,914.4869,724.4192,822.2386,772.3218,-31.8633,31.8259,295.8324,-8.5863,19.3026,135.8443,35.9561,26.9944,188.8389,26.9619,33.38,196.2508
22,tri,tri,tri,right,743,000022_right_video_743.jpg,564.4,639.1,595.3,702.5,1076.3,696.9,983.5,745.6,0.0,323.8,578.3,323.8,578.3,710.9,0.0,710.9,974.9,675.7,1399.8,675.7,1399.8,843.8,974.9,843.8,0.735,0.9998,0.9997,0.8624,0.9999,0.9998,-32.421,32.4102,295.0,-8.9621,20.1421,141.3409,36.0931,27.2313,190.1407,27.5052,34.1102,200.869,563.9216,633.3624,599.5717,701.8581,1075.026,699.0744,982.0117,747.7416,-31.8633,31.8259,295.8324,-8.5863,19.3026,135.8443,35.9561,26.9944,188.8389,26.9619,33.38,196.2508
22,tri,tri,tri,left,744,000022_left_video_744.jpg,401.1,666.6,428.7,722.6,927.2,730.7,835.3,778.7,0.5,505.2,434.4,505.2,434.4,738.2,0.5,738.2,829.6,681.1,1398.9,681.1,1398.9,961.0,829.6,961.0,0.735,0.9994,0.9992,0.831,1.0,0.9999,-27.8414,27.9292,264.2206,-13.3992,24.6307,176.3182,35.4334,26.2108,186.2189,27.6229,33.5129,199.5339,396.3671,667.7134,425.0951,726.9952,928.3953,730.239,835.7007,781.2712,-31.2043,30.8494,289.1975,-10.4985,21.1617,150.6188,36.1182,26.6638,189.3275,27.2938,33.1126,196.6338
