case_id,mode,policy_mode,source_mode,side,frame_idx,filename,L1_x,L1_y,L2_x,L2_y,R1_x,R1_y,R2_x,R2_y,L_bbox_TL_x,L_bbox_TL_y,L_bbox_TR_x,L_bbox_TR_y,L_bbox_BR_x,L_bbox_BR_y,L_bbox_BL_x,L_bbox_BL_y,R_bbox_TL_x,R_bbox_TL_y,R_bbox_TR_x,R_bbox_TR_y,R_bbox_BR_x,R_bbox_BR_y,R_bbox_BL_x,R_bbox_BL_y,L_conf,L1_conf,L2_conf,R_conf,R1_conf,R2_conf,L1_x3d,L1_y3d,L1_z3d,L2_x3d,L2_y3d,L2_z3d,R1_x3d,R1_y3d,R1_z3d,R2_x3d,R2_y3d,R2_z3d,L1_x_kf,L1_y_kf,L2_x_kf,L2_y_kf,R1_x_kf,R1_y_kf,R2_x_kf,R2_y_kf,L1_x3d_kf,L1_y3d_kf,L1_z3d_kf,L2_x3d_kf,L2_y3d_kf,L2_z3d_kf,R1_x3d_kf,R1_y3d_kf,R1_z3d_kf,R2_x3d_kf,R2_y3d_kf,R2_z3d_kf
26,2d,2d,2d,right,513,000026_right_video_513.jpg,574.8,411.5,611.3,493.4,1068.8,558.5,960.8,572.1,0.0,261.1,631.6,261.1,631.6,496.3,0.0,496.3,961.6,533.9,1400.0,533.9,1400.0,794.9,961.6,794.9,0.8828,0.9999,0.9996,0.8972,0.9998,0.9997,,,,,,,,,,,,,576.0808,411.0056,607.2848,494.9023,1071.0806,556.5728,962.6822,568.3189,,,,,,,,,,,,
26,2d,2d,2d,left,514,000026_left_video_514.jpg,888.8,494.5,845.7,527.8,849.7,520.9,777.0,539.4,0.0,288.2,506.2,288.2,506.2,513.9,0.0,513.9,834.5,553.4,1399.3,553.4,1399.3,866.4,834.5,866.4,0.8156,0.9832,0.9736,0.8524,0.9999,0.9998,,,,,,,,,,,,,762.2925,496.9288,741.5993,545.3517,835.6903,518.6665,764.9215,532.8782,,,,,,,,,,,,
26,2d,2d,2d,right,514,000026_right_video_514.jpg,571.7,408.1,603.9,492.7,1072.5,555.2,963.0,571.2,0.0,265.5,631.3,265.5,631.3,495.8,0.0,495.8,962.9,530.7,1399.9,530.7,1399.9,792.9,962.9,792.9,0.8936,0.9998,0.9996,0.8928,0.9999,0.9997,,,,,,,,,,,,,574.3619,408.8393,605.3535,493.2312,1073.562,553.4868,964.7545,565.5159,,,,,,,,,,,,
26,2d,2d,2d,left,515,000026_left_video_515.jpg,826.6,515.7,799.9,550.9,818.7,515.3,744.9,520.0,0.0,291.2,502.5,291.2,502.5,510.6,0.0,510.6,836.4,552.6,1398.9,552.6,1398.9,864.0,836.4,864.0,0.79,0.982,0.9715,0.8849,0.9999,0.9999,,,,,,,,,,,,,805.9468,503.5177,781.0217,545.2336,825.6855,512.7852,755.3109,521.167,,,,,,,,,,,,
26,2d,2d,2d,right,515,000026_right_video_515.jpg,572.0,408.9,604.9,492.2,1074.8,553.1,965.5,566.2,0.0,266.1,629.1,266.1,629.1,497.8,0.0,497.8,964.1,526.1,1400.0,526.1,1400.0,788.4,964.1,788.4,0.8976,0.9999,0.9997,0.8965,0.9998,0.9997,,,,,,,,,,,,,573.198,407.9513,604.58,492.0298,1075.8037,551.1117,966.7705,562.5158,,,,,,,,,,,,
26,2d,2d,2d,left,516,000026_left_video_516.jpg,755.0,509.9,733.7,559.8,857.3,531.6,765.7,551.0,0.0,290.7,506.4,290.7,506.4,520.6,0.0,520.6,839.2,548.0,1399.1,548.0,1399.1,861.3,839.2,861.3,0.871,0.9746,0.9572,0.8802,0.9999,0.9999,,,,,,,,,,,,,798.7543,506.0951,773.8395,550.157,837.3754,517.6369,758.3924,529.2456,,,,,,,,,,,,
26,2d,2d,2d,right,516,000026_right_video_516.jpg,562.7,411.0,608.3,485.4,1073.2,550.1,966.4,564.0,0.0,266.6,622.4,266.6,622.4,490.8,0.0,490.8,963.3,521.7,1399.7,521.7,1399.7,787.6,963.3,787.6,0.8867,0.9996,0.9985,0.8921,0.9999,0.9998,,,,,,,,,,,,,568.0569,408.5982,605.8035,488.2369,1076.1035,548.7348,968.0796,560.4274,,,,,,,,,,,,
26,2d,2d,2d,left,517,000026_left_video_517.jpg,609.1,435.6,618.2,478.2,882.1,549.2,803.1,552.7,0.0,291.1,503.4,291.1,503.4,519.6,0.0,519.6,839.2,549.2,1399.8,549.2,1399.8,857.8,839.2,857.8,0.8517,0.5533,0.472,0.8978,0.9998,0.9997,,,,,,,,,,,,,720.3531,473.301,710.1782,516.0532,858.1004,530.4844,778.5785,537.5187,,,,,,,,,,,,
26,2d,2d,2d,right,517,000026_right_video_517.jpg,560.0,408.7,603.6,480.2,1076.9,547.2,965.7,560.0,0.0,263.9,625.6,263.9,625.6,491.9,0.0,491.9,965.0,517.1,1399.8,517.1,1399.8,783.2,965.0,783.2,0.8931,0.9999,0.9996,0.902,0.9998,0.9997,,,,,,,,,,,,,563.2747,408.2185,604.6233,483.3723,1077.5685,546.3127,968.2046,557.9672,,,,,,,,,,,,
26,2d,2d,2d,left,518,000026_left_video_518.jpg,569.4,494.1,576.6,554.6,894.3,557.0,814.3,563.9,0.0,291.0,501.4,291.0,501.4,517.0,0.0,517.0,844.9,544.5,1399.9,544.5,1399.9,856.4,844.9,856.4,0.8506,0.9448,0.9139,0.8952,0.9997,0.9997,,,,,,,,,,,,,643.7986,477.668,643.4008,528.0655,878.3446,543.705,798.1446,549.3757,,,,,,,,,,,,
26,2d,2d,2d,right,518,000026_right_video_518.jpg,569.0,408.7,607.1,483.4,1078.8,544.3,968.5,559.9,0.0,266.5,627.8,266.5,627.8,491.3,0.0,491.3,964.6,513.3,1399.6,513.3,1399.6,786.3,964.6,786.3,0.8808,0.9999,0.9997,0.896,0.9999,0.9999,,,,,,,,,,,,,564.4553,408.0865,605.4809,481.8134,1079.1392,543.7968,969.2141,556.9067,,,,,,,,,,,,
26,2d,2d,2d,left,519,000026_left_video_519.jpg,545.8,481.8,560.0,558.4,892.0,553.1,820.0,562.1,0.0,292.5,501.1,292.5,501.1,517.4,0.0,517.4,845.1,543.7,1399.8,543.7,1399.8,855.6,845.1,855.6,0.8513,0.9707,0.933,0.898,0.9997,0.9997,,,,,,,,,,,,,581.1314,476.6446,590.3219,540.1132,890.3823,550.8653,813.5888,556.9705,,,,,,,,,,,,
26,2d,2d,2d,right,519,000026_right_video_519.jpg,567.6,406.2,602.9,487.6,1080.1,545.8,972.6,558.0,0.0,267.4,626.6,267.4,626.6,491.9,0.0,491.9,968.1,512.1,1400.0,512.1,1400.0,782.0,968.1,782.0,0.9007,0.9998,0.9995,0.9079,0.9999,0.9998,,,,,,,,,,,,,565.0933,406.9375,604.2112,483.1775,1080.5339,543.2311,971.5636,555.8908,,,,,,,,,,,,
26,2d,2d,2d,left,520,000026_left_video_520.jpg,512.0,467.1,527.2,530.9,902.0,552.6,821.5,558.1,0.0,295.0,503.3,295.0,503.3,522.0,0.0,522.0,844.7,539.2,1399.9,539.2,1399.9,852.9,844.7,852.9,0.8908,0.9588,0.9554,0.891,0.9996,0.9996,,,,,,,,,,,,,526.7973,469.9823,542.2939,536.3484,901.7038,554.7719,823.4523,559.8954,,,,,,,,,,,,
26,2d,2d,2d,right,520,000026_right_video_520.jpg,573.4,413.8,608.5,484.8,1075.1,545.1,975.3,545.6,0.0,266.5,628.4,266.5,628.4,491.7,0.0,491.7,970.3,510.7,1400.0,510.7,1400.0,779.0,970.3,779.0,0.8836,0.9999,0.9996,0.902,0.9999,0.9998,,,,,,,,,,,,,568.5096,409.7694,605.9606,483.2411,1078.8768,542.9776,974.2282,549.8626,,,,,,,,,,,,
26,2d,2d,2d,left,521,000026_left_video_521.jpg,528.3,464.5,548.1,516.9,930.1,562.9,845.4,570.6,0.0,294.5,504.1,294.5,504.1,519.1,0.0,519.1,850.0,540.7,1399.9,540.7,1399.9,850.3,850.0,850.3,0.8839,0.809,0.8241,0.9025,0.9998,0.9997,,,,,,,,,,,,,503.3126,464.7976,524.2746,527.0052,920.9096,561.3493,839.5905,567.033,,,,,,,,,,,,
26,2d,2d,2d,right,521,000026_right_video_521.jpg,571.6,408.9,607.9,486.2,1080.4,543.1,977.3,546.9,0.0,270.5,628.1,270.5,628.1,491.2,0.0,491.2,970.2,511.4,1400.0,511.4,1400.0,779.3,970.2,779.3,0.8927,0.9998,0.9994,0.8999,0.9999,0.9998,,,,,,,,,,,,,570.202,409.5764,606.9827,484.1568,1079.9197,542.2177,976.7387,546.6369,,,,,,,,,,,,
26,2d,2d,2d,left,522,000026_left_video_522.jpg,533.6,482.0,554.0,547.1,924.3,567.0,838.5,564.9,0.0,296.4,499.9,296.4,499.9,515.0,0.0,515.0,846.3,539.0,1399.9,539.0,1399.9,852.0,846.3,852.0,0.8713,0.905,0.7762,0.89,0.9998,0.9997,,,,,,,,,,,,,496.9271,470.1707,520.9112,534.6665,929.771,566.9953,845.8103,568.6919,,,,,,,,,,,,
26,2d,2d,2d,right,522,000026_right_video_522.jpg,549.1,418.3,627.9,478.9,1075.8,544.5,982.6,542.0,2.2,272.1,627.9,272.1,627.9,488.6,2.2,488.6,984.6,509.5,1400.0,509.5,1400.0,777.9,984.6,777.9,0.8867,0.9995,0.9993,0.8957,0.9999,0.9997,,,,,,,,,,,,,560.7926,413.7677,617.0076,481.5313,1078.3956,542.596,980.6347,542.6672,,,,,,,,,,,,
26,2d,2d,2d,left,523,000026_left_video_523.jpg,537.1,477.9,548.3,534.9,934.7,565.2,844.2,575.6,0.0,298.4,502.5,298.4,502.5,514.0,0.0,514.0,849.3,538.3,1399.9,538.3,1399.9,851.0,849.3,851.0,0.8876,0.9302,0.909,0.8901,0.9997,0.9995,,,,,,,,,,,,,500.5145,472.8435,521.2858,534.861,938.5529,569.1623,850.7201,574.0224,,,,,,,,,,,,
26,2d,2d,2d,right,523,000026_right_video_523.jpg,568.4,406.8,611.3,486.4,1076.5,544.5,983.8,542.2,0.0,272.4,627.9,272.4,627.9,485.8,0.0,485.8,987.5,508.2,1400.0,508.2,1400.0,776.2,987.5,776.2,0.8926,0.9998,0.9991,0.9015,0.9999,0.9998,,,,,,,,,,,,,563.0932,411.2876,616.1799,483.2536,1077.532,543.0754,983.5577,540.5487,,,,,,,,,,,,
26,2d,2d,2d,left,524,000026_left_video_524.jpg,468.6,449.5,500.3,516.1,942.1,568.8,853.2,573.6,0.0,300.6,500.9,300.6,500.9,514.8,0.0,514.8,851.2,536.6,1399.9,536.6,1399.9,854.6,851.2,854.6,0.8929,0.9825,0.9654,0.881,0.9997,0.9995,,,,,,,,,,,,,475.7538,461.7332,502.9968,526.1845,946.1265,571.4206,856.5897,576.1575,,,,,,,,,,,,
26,2d,2d,2d,right,524,000026_right_video_524.jpg,569.6,410.8,614.2,484.4,1078.1,547.3,983.6,540.3,0.0,273.3,628.0,273.3,628.0,487.3,0.0,487.3,985.2,506.0,1400.0,506.0,1400.0,775.3,985.2,775.3,0.8936,0.9997,0.9984,0.9023,0.9998,0.9997,,,,,,,,,,,,,565.6541,411.1808,616.3819,483.6957,1077.6691,544.8473,985.0566,538.7733,,,,,,,,,,,,
26,2d,2d,2d,left,525,000026_left_video_525.jpg,505.3,476.9,520.3,550.4,945.5,575.5,850.4,576.7,0.0,301.7,499.1,301.7,499.1,511.6,0.0,511.6,854.5,533.9,1399.4,533.9,1399.4,848.1,854.5,848.1,0.8766,0.9879,0.982,0.8818,0.9999,0.9998,,,,,,,,,,,,,478.6712,466.8341,502.2077,536.1202,951.162,575.3721,857.9129,578.3702,,,,,,,,,,,,
26,2d,2d,2d,right,525,000026_right_video_525.jpg,568.5,410.8,612.4,477.1,1076.2,547.0,987.4,537.6,0.0,274.9,627.1,274.9,627.1,483.2,0.0,483.2,991.6,508.2,1400.0,508.2,1400.0,775.0,991.6,775.0,0.8997,0.9995,0.997,0.8984,0.9999,0.9998,,,,,,,,,,,,,567.0801,411.0683,615.3299,480.6225,1076.9171,546.0089,987.4182,536.7887,,,,,,,,,,,,
26,2d,2d,2d,left,526,000026_left_video_526.jpg,463.6,449.9,500.6,510.8,949.8,571.1,854.3,576.4,0.0,302.7,499.2,302.7,499.2,504.4,0.0,504.4,856.3,534.9,1399.3,534.9,1399.3,846.8,856.3,846.8,0.8565,0.9854,0.9679,0.8835,0.9999,0.9998,,,,,,,,,,,,,464.6246,458.4027,495.2219,524.9908,955.0273,575.4393,859.3437,579.1648,,,,,,,,,,,,
26,2d,2d,2d,right,526,000026_right_video_526.jpg,563.7,406.8,607.0,482.5,1077.9,544.6,988.8,543.7,0.0,275.8,626.8,275.8,626.8,486.3,0.0,486.3,993.7,508.3,1400.0,508.3,1400.0,769.0,993.7,769.0,0.9027,0.9995,0.9949,0.9121,0.9999,0.9998,,,,,,,,,,,,,565.8038,409.0999,611.8182,480.9949,1077.2063,545.6507,989.3278,538.7007,,,,,,,,,,,,
26,2d,2d,2d,left,527,000026_left_video_527.jpg,466.2,448.9,499.3,510.5,949.8,578.5,854.6,571.0,0.0,303.1,497.8,303.1,497.8,510.0,0.0,510.0,857.3,535.4,1399.4,535.4,1399.4,840.3,857.3,840.3,0.8672,0.9699,0.8771,0.888,0.9999,0.9997,,,,,,,,,,,,,458.2078,452.2031,491.6783,516.8509,956.3232,578.3,859.5098,576.661,,,,,,,,,,,,
26,2d,2d,2d,right,527,000026_right_video_527.jpg,565.1,406.6,613.3,481.4,1078.6,546.0,988.5,539.3,0.0,274.8,626.9,274.8,626.9,484.3,0.0,484.3,992.3,503.8,1400.0,503.8,1400.0,771.7,992.3,771.7,0.8968,0.9994,0.9953,0.9111,0.9999,0.9999,,,,,,,,,,,,,565.4711,407.6222,612.1885,480.8989,1077.7887,545.9609,990.1277,538.3926,,,,,,,,,,,,
26,2d,2d,2d,left,528,000026_left_video_528.jpg,508.8,467.9,536.3,511.4,955.6,578.3,854.5,574.1,0.0,302.8,499.0,302.8,499.0,503.2,0.0,503.2,858.2,533.4,1399.6,533.4,1399.6,844.3,858.2,844.3,0.8623,0.8929,0.8222,0.8847,0.9999,0.9997,,,,,,,,,,,,,475.8646,457.2978,508.1944,512.0085,958.7718,579.7595,858.8349,575.9496,,,,,,,,,,,,
26,2d,2d,2d,right,528,000026_right_video_528.jpg,552.7,406.4,609.4,478.6,1079.8,544.4,990.8,539.3,0.0,276.2,626.1,276.2,626.1,489.3,0.0,489.3,992.6,504.0,1400.0,504.0,1400.0,770.6,992.6,770.6,0.8968,0.9996,0.9987,0.912,0.9999,0.9999,,,,,,,,,,,,,559.4449,406.5924,610.7254,479.6124,1078.7782,545.384,991.3911,538.361,,,,,,,,,,,,
26,2d,2d,2d,left,529,000026_left_video_529.jpg,506.6,474.5,530.3,529.6,954.0,568.9,859.1,567.4,0.0,302.8,499.8,302.8,499.8,505.9,0.0,505.9,860.9,529.5,1399.3,529.5,1399.3,836.8,860.9,836.8,0.8817,0.9623,0.9257,0.8804,0.9998,0.9997,,,,,,,,,,,,,489.0493,464.6436,518.2906,517.8457,958.8654,575.931,859.9923,572.1696,,,,,,,,,,,,
26,2d,2d,2d,right,529,000026_right_video_529.jpg,561.7,405.2,612.1,476.3,1079.5,551.0,989.9,530.1,0.0,277.2,626.9,277.2,626.9,481.9,0.0,481.9,995.8,502.1,1399.9,502.1,1399.9,764.3,995.8,764.3,0.9027,0.9998,0.9991,0.908,0.9999,0.9999,,,,,,,,,,,,,559.4563,405.455,611.0144,477.7045,1079.3142,548.0175,991.5572,534.1818,,,,,,,,,,,,
26,2d,2d,2d,left,530,000026_left_video_530.jpg,511.8,476.1,534.7,530.1,954.3,573.0,862.9,562.9,0.0,304.9,499.0,304.9,499.0,507.2,0.0,507.2,862.7,530.2,1399.4,530.2,1399.4,834.2,862.7,834.2,0.8872,0.9754,0.9577,0.8811,0.9998,0.9995,,,,,,,,,,,,,501.0644,470.7429,527.4778,522.9044,958.3453,574.7815,862.2544,567.3569,,,,,,,,,,,,
26,2d,2d,2d,right,530,000026_right_video_530.jpg,555.5,406.0,612.1,477.5,1079.1,551.8,989.6,533.8,0.0,277.5,625.3,277.5,625.3,482.2,0.0,482.2,995.2,505.4,1399.9,505.4,1399.9,762.4,995.2,762.4,0.8914,0.9991,0.9959,0.9136,0.9999,0.9999,,,,,,,,,,,,,556.8924,405.1858,611.3268,477.0439,1079.4399,550.2295,991.2636,533.0889,,,,,,,,,,,,
26,2d,2d,2d,left,531,000026_left_video_531.jpg,467.3,458.3,520.1,504.2,957.8,571.4,861.9,560.8,0.1,305.1,502.5,305.1,502.5,502.6,0.1,502.6,867.2,527.3,1399.6,527.3,1399.6,834.3,867.2,834.3,0.8956,0.9644,0.9156,0.8617,0.9998,0.9997,,,,,,,,,,,,,488.2354,466.4554,526.6028,514.5456,959.1134,573.1613,863.0863,563.1614,,,,,,,,,,,,
26,2d,2d,2d,right,531,000026_right_video_531.jpg,564.4,406.6,612.0,479.2,1081.9,549.9,990.0,533.1,0.0,275.4,626.2,275.4,626.2,482.9,0.0,482.9,997.0,501.3,1399.9,501.3,1399.9,759.9,997.0,759.9,0.8988,0.9998,0.9991,0.9155,0.9999,0.9999,,,,,,,,,,,,,559.4827,405.4416,611.5593,477.5531,1080.7658,550.7491,991.0512,532.2835,,,,,,,,,,,,
26,2d,2d,2d,left,532,000026_left_video_532.jpg,470.0,460.7,517.2,497.2,962.8,573.1,867.2,558.8,0.0,305.6,499.9,305.6,499.9,503.3,0.0,503.3,869.4,527.3,1399.6,527.3,1399.6,834.4,869.4,834.4,0.8909,0.951,0.9255,0.8795,0.9999,0.9997,,,,,,,,,,,,,479.6077,464.1027,523.8323,505.3117,961.6674,572.8357,865.8331,559.6472,,,,,,,,,,,,
26,2d,2d,2d,right,532,000026_right_video_532.jpg,554.0,405.3,606.2,483.4,1081.5,551.5,993.8,527.9,0.0,278.2,624.2,278.2,624.2,486.3,0.0,486.3,1000.5,498.1,1400.0,498.1,1400.0,756.2,1000.5,756.2,0.894,0.9987,0.9883,0.9088,0.9999,0.9998,,,,,,,,,,,,,556.72,405.1394,609.037,480.0275,1081.4507,551.6496,992.5606,529.5435,,,,,,,,,,,,
26,2d,2d,2d,left,533,000026_left_video_533.jpg,441.3,450.3,500.7,513.4,945.2,565.1,869.6,542.9,0.0,306.6,495.0,306.6,495.0,500.8,0.0,500.8,870.3,520.8,1400.0,520.8,1400.0,831.3,870.3,831.3,0.8988,0.9693,0.9308,0.8314,0.9997,0.9995,,,,,,,,,,,,,460.1972,457.4926,513.6775,506.7797,954.9683,568.9622,868.6174,550.2211,,,,,,,,,,,,
26,2d,2d,2d,right,533,000026_right_video_533.jpg,552.0,402.0,610.9,477.9,1084.5,549.0,996.9,528.4,0.0,277.9,623.9,277.9,623.9,482.9,0.0,482.9,1002.0,497.1,1400.0,497.1,1400.0,752.3,1002.0,752.3,0.8989,0.9996,0.9985,0.905,0.9999,0.9998,,,,,,,,,,,,,553.9167,403.4597,609.4758,479.2676,1083.2247,550.9392,994.9942,528.0778,,,,,,,,,,,,
26,2d,2d,2d,left,534,000026_left_video_534.jpg,441.2,451.2,505.6,512.2,959.0,564.4,872.1,551.8,0.0,309.4,493.3,309.4,493.3,503.4,0.0,503.4,878.9,519.3,1399.7,519.3,1399.7,829.8,878.9,829.8,0.8966,0.9578,0.914,0.8123,0.9998,0.9997,,,,,,,,,,,,,447.0526,453.3423,508.6639,507.9672,956.4231,566.008,871.4122,548.2907,,,,,,,,,,,,
26,2d,2d,2d,right,534,000026_right_video_534.jpg,555.1,412.7,614.4,475.9,1081.9,543.7,997.2,530.7,0.1,279.6,623.3,279.6,623.3,481.9,0.1,481.9,1002.8,496.5,1400.0,496.5,1400.0,752.2,1002.8,752.2,0.8975,0.9985,0.9894,0.8968,0.9994,0.9993,,,,,,,,,,,,,553.5924,407.3523,611.553,477.7285,1083.1407,547.8008,996.7089,528.4189,,,,,,,,,,,,
26,2d,2d,2d,left,535,000026_left_video_535.jpg,461.8,445.5,514.0,500.3,957.5,566.9,873.2,555.1,0.1,308.2,497.3,308.2,497.3,500.0,0.1,500.0,880.1,515.0,1399.7,515.0,1399.7,826.5,880.1,826.5,0.8994,0.9927,0.9774,0.8587,0.9998,0.9996,,,,,,,,,,,,,448.8235,448.155,509.4716,503.6564,956.8732,565.368,873.5154,549.3168,,,,,,,,,,,,
26,2d,2d,2d,right,535,000026_right_video_535.jpg,558.8,406.9,616.4,480.4,1088.8,545.0,1004.3,517.9,0.0,281.5,625.8,281.5,625.8,486.4,0.0,486.4,1008.1,494.4,1400.0,494.4,1400.0,749.1,1008.1,749.1,0.8994,0.9994,0.9978,0.9053,0.9999,0.9998,,,,,,,,,,,,,555.3689,407.4959,614.0097,478.7447,1086.1395,546.1381,1001.012,522.9518,,,,,,,,,,,,
26,2d,2d,2d,left,536,000026_left_video_536.jpg,437.6,442.5,501.6,514.8,964.2,567.3,878.3,545.3,0.1,306.7,499.0,306.7,499.0,500.5,0.1,500.5,886.4,508.6,1399.5,508.6,1399.5,818.8,886.4,818.8,0.9005,0.9778,0.9035,0.8712,0.9998,0.9995,,,,,,,,,,,,,440.3517,443.6024,504.768,507.6465,960.3355,565.4376,876.973,546.1277,,,,,,,,,,,,
26,2d,2d,2d,right,536,000026_right_video_536.jpg,558.1,407.2,612.3,486.5,1091.2,544.6,1007.9,514.8,0.0,278.4,624.6,278.4,624.6,487.6,0.0,487.6,1010.8,489.8,1400.0,489.8,1400.0,744.4,1010.8,744.4,0.9,0.9996,0.9987,0.8996,0.9999,0.9998,,,,,,,,,,,,,556.4888,407.6256,613.7512,482.3783,1089.2468,544.8993,1005.4664,517.8535,,,,,,,,,,,,
26,2d,2d,2d,left,537,000026_left_video_537.jpg,432.6,441.4,493.7,515.0,962.6,560.1,883.5,541.9,0.0,307.7,496.9,307.7,496.9,501.9,0.0,501.9,890.2,506.7,1400.0,506.7,1400.0,819.4,890.2,819.4,0.8986,0.9952,0.9866,0.8702,0.9997,0.9996,,,,,,,,,,,,,433.1007,440.5024,498.1082,510.9096,961.9962,562.3818,881.4386,542.7193,,,,,,,,,,,,
26,2d,2d,2d,right,537,000026_right_video_537.jpg,558.0,405.1,613.2,480.5,1094.0,540.3,1009.1,514.2,0.0,280.2,626.7,280.2,626.7,488.4,0.0,488.4,1012.6,484.0,1400.0,484.0,1400.0,743.7,1012.6,743.7,0.8942,0.9997,0.9991,0.9155,0.9999,0.9998,,,,,,,,,,,,,557.2738,406.6512,613.8223,482.1116,1092.4956,542.1862,1008.7552,514.4116,,,,,,,,,,,,
26,2d,2d,2d,left,538,000026_left_video_538.jpg,465.5,448.7,520.3,491.9,967.3,567.0,892.9,543.4,0.1,307.4,499.1,307.4,499.1,500.9,0.1,500.9,899.5,511.8,1400.0,511.8,1400.0,815.0,899.5,815.0,0.8957,0.9917,0.985,0.8779,0.9998,0.9994,,,,,,,,,,,,,444.5403,442.3936,506.3482,502.4495,965.1653,563.6456,888.5111,541.4851,,,,,,,,,,,,
26,2d,2d,2d,right,538,000026_right_video_538.jpg,576.9,408.7,610.6,492.1,1096.5,542.4,1010.1,511.5,0.0,279.8,626.0,279.8,626.0,489.2,0.0,489.2,1018.2,481.5,1399.9,481.5,1399.9,741.9,1018.2,741.9,0.8961,0.9987,0.9863,0.9097,0.9999,0.9998,,,,,,,,,,,,,566.6305,407.5881,612.5543,487.1552,1095.614,541.4471,1011.0247,511.2856,,,,,,,,,,,,
26,2d,2d,2d,left,539,000026_left_video_539.jpg,436.3,439.0,498.6,504.4,975.5,561.4,890.1,539.1,0.0,307.7,498.8,307.7,498.8,501.4,0.0,501.4,901.6,512.2,1400.0,512.2,1400.0,814.9,901.6,814.9,0.8862,0.9931,0.94,0.8746,0.9994,0.9987,,,,,,,,,,,,,440.0473,439.7884,502.6329,502.2448,970.9972,562.1913,891.6105,539.0977,,,,,,,,,,,,
26,2d,2d,2d,right,539,000026_right_video_539.jpg,566.3,418.2,616.6,492.3,1098.7,539.3,1015.9,502.5,0.0,283.0,625.4,283.0,625.4,491.6,0.0,491.6,1022.1,476.1,1400.0,476.1,1400.0,737.6,1022.1,737.6,0.8939,0.998,0.9871,0.9149,0.9998,0.9997,,,,,,,,,,,,,568.1599,412.6891,614.3975,490.6571,1098.4326,539.7438,1014.8091,505.4458,,,,,,,,,,,,
26,2d,2d,2d,left,540,000026_left_video_540.jpg,435.8,442.6,497.2,509.3,971.4,563.2,892.6,539.1,0.0,311.4,498.5,311.4,498.5,504.1,0.0,504.1,904.7,505.9,1400.0,505.9,1400.0,806.1,904.7,806.1,0.8989,0.9941,0.9738,0.8875,0.9998,0.9995,,,,,,,,,,,,,436.8734,439.9681,499.4109,504.7402,972.8448,562.1424,894.2093,537.8263,,,,,,,,,,,,
26,2d,2d,2d,right,540,000026_right_video_540.jpg,583.2,419.0,623.5,493.8,1103.0,536.6,1021.8,497.5,0.0,282.0,626.9,282.0,626.9,496.4,0.0,496.4,1027.3,473.9,1400.0,473.9,1400.0,736.9,1027.3,736.9,0.8881,0.9973,0.9307,0.8929,0.9999,0.9997,,,,,,,,,,,,,576.6009,416.5845,618.9254,493.4632,1101.9825,537.5099,1019.7415,499.5684,,,,,,,,,,,,
26,2d,2d,2d,left,541,000026_left_video_541.jpg,440.6,443.6,492.9,516.5,976.4,564.1,898.0,538.0,0.0,313.8,496.6,313.8,496.6,510.6,0.0,510.6,908.8,504.5,1400.0,504.5,1400.0,801.7,908.8,801.7,0.8889,0.9903,0.9383,0.8848,0.9998,0.9995,,,,,,,,,,,,,437.2692,440.9152,495.3624,510.0998,975.9548,562.6913,897.8823,536.821,,,,,,,,,,,,
26,2d,2d,2d,right,541,000026_right_video_541.jpg,553.5,413.2,611.4,496.1,1103.7,539.2,1024.6,498.1,0.1,284.9,622.3,284.9,622.3,493.0,0.1,493.0,1028.9,469.6,1400.0,469.6,1400.0,732.2,1028.9,732.2,0.903,0.9996,0.9976,0.8804,0.9999,0.9998,,,,,,,,,,,,,568.1808,416.3016,616.3504,496.082,1104.3491,537.4022,1023.9778,496.4162,,,,,,,,,,,,
26,2d,2d,2d,left,542,000026_left_video_542.jpg,478.7,449.4,520.3,508.2,971.2,564.8,905.3,537.1,0.0,311.4,499.7,311.4,499.7,508.7,0.0,508.7,913.7,502.8,1400.0,502.8,1400.0,798.2,913.7,798.2,0.889,0.992,0.9812,0.8821,0.9997,0.9994,,,,,,,,,,,,,455.7714,444.5222,505.6513,510.0101,975.2462,563.5164,903.2675,536.0369,,,,,,,,,,,,
26,2d,2d,2d,right,542,000026_right_video_542.jpg,572.4,412.7,615.9,493.0,1104.0,536.7,1024.7,495.4,0.0,285.5,624.2,285.5,624.2,496.3,0.0,496.3,1031.1,464.7,1400.0,464.7,1400.0,729.6,1031.1,729.6,0.9,0.9998,0.9994,0.8714,0.9999,0.9997,,,,,,,,,,,,,570.3852,415.4645,616.3591,496.0309,1105.6552,536.439,1026.3719,493.7211,,,,,,,,,,,,
26,2d,2d,2d,left,543,000026_left_video_543.jpg,475.0,455.7,524.0,497.8,977.1,562.1,904.4,534.7,0.0,310.9,501.7,310.9,501.7,508.1,0.0,508.1,914.0,498.3,1400.0,498.3,1400.0,797.1,914.0,797.1,0.8906,0.9887,0.9807,0.8815,0.9994,0.998,,,,,,,,,,,,,467.2448,450.0997,514.9992,504.8379,977.0354,562.8815,906.0121,534.6529,,,,,,,,,,,,
