filename,L1_x,L1_y,L2_x,L2_y,R1_x,R1_y,R2_x,R2_y,L_bbox_TL_x,L_bbox_TL_y,L_bbox_TR_x,L_bbox_TR_y,L_bbox_BR_x,L_bbox_BR_y,L_bbox_BL_x,L_bbox_BL_y,R_bbox_TL_x,R_bbox_TL_y,R_bbox_TR_x,R_bbox_TR_y,R_bbox_BR_x,R_bbox_BR_y,R_bbox_BL_x,R_bbox_BL_y,L_conf,L1_conf,L2_conf,R_conf,R1_conf,R2_conf
000027_right_video_413.jpg,557.4,555.4,596.4,649.8,920.1,493.8,804.8,494.8,0.0,345.5,614.6,345.5,614.6,543.2,0.0,543.2,804.5,416.7,1400.0,416.7,1400.0,809.5,804.5,809.5,0.8485,0.9979,0.993,0.8962,0.9999,0.9999
000027_right_video_414.jpg,544.6,544.3,582.2,624.1,913.8,489.0,798.0,492.5,0.0,340.7,569.3,340.7,569.3,543.3,0.0,543.3,801.8,405.5,1400.0,405.5,1400.0,808.7,801.8,808.7,0.797,0.9965,0.9847,0.8452,0.9998,0.9997
000027_right_video_415.jpg,552.7,539.7,592.8,639.8,921.9,489.8,801.4,503.4,0.0,340.6,603.8,340.6,603.8,549.5,0.0,549.5,800.3,415.4,1400.0,415.4,1400.0,804.8,800.3,804.8,0.8042,0.9993,0.9979,0.9083,0.9999,0.9999
000027_right_video_416.jpg,539.1,539.6,579.0,612.0,910.2,485.6,790.3,496.0,0.2,340.5,547.3,340.5,547.3,537.8,0.2,537.8,797.0,399.8,1400.0,399.8,1400.0,803.9,797.0,803.9,0.8067,0.9982,0.9966,0.8316,0.9998,0.9997
000027_right_video_417.jpg,536.5,546.6,579.7,643.6,913.9,484.3,796.0,509.6,0.0,340.7,598.3,340.7,598.3,537.6,0.0,537.6,795.9,404.2,1400.0,404.2,1400.0,804.1,795.9,804.1,0.8376,0.9989,0.9963,0.8443,0.9999,0.9999
000027_right_video_418.jpg,531.3,537.1,570.1,616.5,910.6,482.9,793.3,507.2,0.0,345.7,556.0,345.7,556.0,540.1,0.0,540.1,792.8,407.2,1400.0,407.2,1400.0,802.8,792.8,802.8,0.8491,0.9988,0.9974,0.8725,0.9999,0.9999
000027_right_video_419.jpg,534.0,545.2,573.6,625.4,907.5,481.3,790.3,506.3,0.0,344.5,549.6,344.5,549.6,543.8,0.0,543.8,791.1,409.4,1400.0,409.4,1400.0,798.4,791.1,798.4,0.8442,0.9989,0.998,0.8982,0.9999,0.9999
000027_right_video_42.jpg,495.1,124.7,591.2,172.0,934.6,155.4,871.6,235.3,0.0,0.0,627.3,0.0,627.3,205.2,0.0,205.2,856.8,116.7,1399.0,116.7,1399.0,420.1,856.8,420.1,0.7878,0.9946,0.9852,0.8819,0.9998,0.9998
000027_right_video_420.jpg,518.3,532.8,581.1,639.5,910.9,477.7,796.3,508.6,0.0,347.4,612.6,347.4,612.6,569.4,0.0,569.4,790.7,416.5,1400.0,416.5,1400.0,794.2,790.7,794.2,0.8576,0.9997,0.999,0.897,0.9999,0.9999
000027_right_video_421.jpg,518.9,529.6,583.8,630.3,902.0,474.0,786.4,500.9,0.0,345.4,615.7,345.4,615.7,591.8,0.0,591.8,787.6,404.1,1400.0,404.1,1400.0,791.3,787.6,791.3,0.8509,0.9997,0.9991,0.885,0.9999,0.9998
000027_right_video_422.jpg,519.6,524.6,578.1,628.0,903.6,470.0,789.5,503.3,0.0,347.6,620.0,347.6,620.0,637.0,0.0,637.0,787.2,411.3,1400.0,411.3,1400.0,789.9,787.2,789.9,0.8624,0.9999,0.9997,0.9056,0.9999,0.9999
000027_right_video_423.jpg,509.0,524.2,576.4,614.8,904.5,468.6,788.7,497.2,0.0,341.9,619.8,341.9,619.8,636.5,0.0,636.5,786.6,412.7,1400.0,412.7,1400.0,787.2,786.6,787.2,0.8844,0.9999,0.9998,0.8853,0.9999,0.9998
000027_right_video_424.jpg,517.0,536.6,590.6,615.0,904.7,463.4,793.5,502.9,0.0,342.3,618.0,342.3,618.0,636.5,0.0,636.5,788.7,410.2,1400.0,410.2,1400.0,783.1,788.7,783.1,0.8885,0.9999,0.9997,0.8967,0.9999,0.9999
000027_right_video_425.jpg,483.0,515.7,574.1,595.8,906.1,463.0,795.2,504.3,0.0,344.8,618.7,344.8,618.7,630.6,0.0,630.6,790.3,414.7,1400.0,414.7,1400.0,779.4,790.3,779.4,0.9004,0.9999,0.9998,0.9018,0.9999,0.9999
000027_right_video_426.jpg,480.5,514.9,569.7,596.5,909.6,459.2,800.8,505.2,0.0,344.8,618.1,344.8,618.1,624.4,0.0,624.4,792.0,417.2,1400.0,417.2,1400.0,773.2,792.0,773.2,0.9086,0.9999,0.9997,0.9002,0.9999,0.9999
000027_right_video_427.jpg,467.1,497.7,562.1,583.7,906.8,455.0,801.0,504.3,0.0,344.1,618.5,344.1,618.5,623.2,0.0,623.2,793.2,412.8,1400.0,412.8,1400.0,773.6,793.2,773.6,0.8887,0.9999,0.9999,0.8566,0.9999,0.9999
000027_right_video_428.jpg,497.0,510.9,583.7,598.4,910.8,455.8,799.8,506.5,0.0,345.4,613.7,345.4,613.7,615.3,0.0,615.3,793.8,412.6,1400.0,412.6,1400.0,767.6,793.8,767.6,0.8928,0.9999,0.9998,0.8703,0.9999,0.9999
000027_right_video_429.jpg,508.1,521.2,589.8,589.7,908.6,454.5,799.6,503.0,0.0,345.4,614.0,345.4,614.0,612.1,0.0,612.1,795.3,406.3,1400.0,406.3,1400.0,763.8,795.3,763.8,0.8981,0.9999,0.9997,0.8645,0.9998,0.9998
000027_right_video_43.jpg,507.1,136.0,608.7,183.3,925.2,155.0,858.5,228.7,0.0,0.0,621.6,0.0,621.6,219.2,0.0,219.2,854.8,110.7,1399.9,110.7,1399.9,423.2,854.8,423.2,0.8054,0.9995,0.9991,0.8406,0.9998,0.9998
000027_right_video_430.jpg,495.7,510.9,585.0,583.3,910.7,451.9,803.7,507.1,0.0,344.3,613.1,344.3,613.1,607.6,0.0,607.6,800.6,406.9,1400.0,406.9,1400.0,760.3,800.6,760.3,0.8937,0.9999,0.9998,0.8698,0.9998,0.9998
000027_right_video_431.jpg,473.6,497.5,564.7,565.9,912.5,443.2,804.4,492.1,0.0,344.0,617.1,344.0,617.1,594.3,0.0,594.3,804.0,405.9,1400.0,405.9,1400.0,754.9,804.0,754.9,0.8534,0.9999,0.9996,0.8738,0.9997,0.9997
000027_right_video_432.jpg,433.0,487.7,522.4,540.6,911.2,446.3,799.3,482.0,0.0,339.4,580.5,339.4,580.5,564.4,0.0,564.4,805.7,386.1,1399.9,386.1,1399.9,753.8,805.7,753.8,0.7807,0.9999,0.9998,0.8188,0.9992,0.9991
000027_right_video_433.jpg,450.0,478.9,549.8,550.0,912.5,445.2,806.3,500.1,0.0,340.6,612.9,340.6,612.9,579.2,0.0,579.2,808.5,400.9,1400.0,400.9,1400.0,742.0,808.5,742.0,0.8488,0.9999,0.9998,0.8848,0.9997,0.9997
000027_right_video_434.jpg,455.4,476.6,555.8,561.7,906.9,438.8,808.9,500.3,0.0,341.8,610.3,341.8,610.3,578.2,0.0,578.2,812.4,390.9,1399.6,390.9,1399.6,746.5,812.4,746.5,0.862,0.9999,0.9998,0.8531,0.9995,0.9997
000027_right_video_435.jpg,484.9,495.6,593.3,544.6,903.9,433.6,806.3,493.4,0.0,335.2,607.7,335.2,607.7,577.9,0.0,577.9,814.3,379.4,1399.6,379.4,1399.6,743.9,814.3,743.9,0.8903,0.9999,0.9999,0.8302,0.999,0.9993
000027_right_video_436.jpg,484.1,496.6,594.9,540.1,905.1,433.7,806.0,477.9,0.0,336.8,604.1,336.8,604.1,575.9,0.0,575.9,819.5,386.4,1399.8,386.4,1399.8,730.8,819.5,730.8,0.8874,1.0,0.9999,0.8505,0.9993,0.9992
000027_right_video_437.jpg,488.5,495.3,599.5,530.6,905.3,423.9,806.8,470.6,0.0,334.0,605.5,334.0,605.5,566.2,0.0,566.2,823.5,383.9,1399.6,383.9,1399.6,736.0,823.5,736.0,0.8766,1.0,0.9999,0.8287,0.9987,0.9988
000027_right_video_438.jpg,479.8,491.5,580.1,532.5,921.0,419.1,828.3,483.9,0.0,333.6,602.8,333.6,602.8,560.2,0.0,560.2,825.4,354.8,1399.0,354.8,1399.0,720.3,825.4,720.3,0.8748,0.9998,0.9993,0.8281,0.9999,0.9999
000027_right_video_439.jpg,476.9,487.0,583.0,519.0,924.5,423.0,832.1,481.3,0.0,326.2,600.8,326.2,600.8,557.3,0.0,557.3,829.4,362.8,1398.9,362.8,1398.9,706.1,829.4,706.1,0.8638,0.9998,0.9996,0.8237,0.9998,0.9998
000027_right_video_44.jpg,525.7,130.2,607.7,172.5,928.0,149.8,863.7,231.9,0.0,0.0,622.8,0.0,622.8,213.1,0.0,213.1,853.7,114.2,1399.3,114.2,1399.3,421.7,853.7,421.7,0.8019,0.9964,0.993,0.8616,0.9998,0.9998
000027_right_video_440.jpg,173.7,556.8,210.6,569.6,476.7,482.0,584.9,524.2,0.0,497.9,239.3,497.9,239.3,626.6,0.0,626.6,0.0,328.6,600.2,328.6,600.2,552.3,0.0,552.3,0.2757,0.2457,0.4699,0.8766,0.9998,0.9997
000027_right_video_441.jpg,465.9,469.4,584.1,501.1,935.2,407.2,832.5,459.6,0.0,319.5,598.8,319.5,598.8,541.8,0.0,541.8,839.0,369.1,1400.0,369.1,1400.0,707.4,839.0,707.4,0.8718,0.9998,0.9995,0.8193,0.9999,0.9998
000027_right_video_442.jpg,454.8,466.6,572.3,502.8,932.9,410.3,839.0,470.3,0.0,317.4,597.5,317.4,597.5,538.7,0.0,538.7,841.5,372.5,1399.5,372.5,1399.5,688.0,841.5,688.0,0.872,0.9998,0.9997,0.8648,0.9999,0.9999
000027_right_video_443.jpg,472.2,459.1,589.4,498.5,934.1,397.6,842.4,462.6,0.0,313.9,597.4,313.9,597.4,538.5,0.0,538.5,842.6,364.2,1400.0,364.2,1400.0,680.6,842.6,680.6,0.8827,0.9999,0.9998,0.8667,0.9998,0.9998
000027_right_video_444.jpg,465.2,456.5,579.3,487.2,932.6,411.1,846.3,479.9,0.0,314.8,597.1,314.8,597.1,528.1,0.0,528.1,845.2,365.1,1400.0,365.1,1400.0,678.4,845.2,678.4,0.8705,0.9999,0.9998,0.8528,0.9998,0.9998
000027_right_video_445.jpg,434.6,442.9,559.8,478.6,934.9,402.3,848.1,467.7,0.0,306.5,590.5,306.5,590.5,520.5,0.0,520.5,843.4,350.6,1400.0,350.6,1400.0,671.1,843.4,671.1,0.8156,0.9998,0.9998,0.8352,0.9997,0.9997
000027_right_video_446.jpg,462.4,433.0,580.0,456.7,937.0,406.1,858.1,468.7,0.0,301.0,594.8,301.0,594.8,521.7,0.0,521.7,846.5,339.7,1400.0,339.7,1400.0,668.2,846.5,668.2,0.8677,0.9998,0.9998,0.7847,0.9998,0.9997
000027_right_video_447.jpg,465.3,431.4,571.0,452.3,944.4,404.1,867.2,471.0,0.0,298.5,593.0,298.5,593.0,513.1,0.0,513.1,856.3,340.6,1400.0,340.6,1400.0,664.1,856.3,664.1,0.8736,0.9998,0.9997,0.8195,0.9999,0.9999
000027_right_video_448.jpg,424.9,419.4,538.6,452.9,935.1,405.9,874.6,473.3,0.0,296.3,594.0,296.3,594.0,506.0,0.0,506.0,866.5,322.3,1400.0,322.3,1400.0,656.7,866.5,656.7,0.8071,0.9998,0.9997,0.6711,0.9996,0.9996
000027_right_video_449.jpg,428.2,414.7,552.5,434.0,952.9,395.8,871.2,476.8,0.0,290.5,578.1,290.5,578.1,499.1,0.0,499.1,872.1,313.2,1400.0,313.2,1400.0,650.5,872.1,650.5,0.758,0.9996,0.9996,0.7605,0.999,0.9989
000027_right_video_45.jpg,489.6,123.5,592.7,152.4,924.7,154.5,870.9,240.7,0.0,0.0,620.4,0.0,620.4,210.4,0.0,210.4,856.7,114.7,1399.2,114.7,1399.2,420.0,856.7,420.0,0.8289,0.9986,0.9974,0.8637,0.9998,0.9998
000027_right_video_450.jpg,474.5,410.5,573.4,436.6,961.4,387.8,877.0,472.8,0.1,284.2,590.6,284.2,590.6,501.3,0.1,501.3,875.5,262.2,1400.0,262.2,1400.0,645.7,875.5,645.7,0.8902,0.9998,0.9995,0.7558,0.9994,0.9992
000027_right_video_451.jpg,479.3,408.6,576.2,437.9,964.0,382.2,883.0,467.6,0.2,272.7,592.5,272.7,592.5,497.7,0.2,497.7,884.2,308.5,1400.0,308.5,1400.0,633.1,884.2,633.1,0.8883,0.9998,0.9995,0.7594,0.9994,0.9993
000027_right_video_452.jpg,484.3,406.5,580.3,422.4,970.8,366.1,883.8,457.7,0.2,266.8,593.1,266.8,593.1,492.2,0.2,492.2,885.4,188.6,1400.0,188.6,1400.0,638.1,885.4,638.1,0.8833,0.9996,0.9992,0.7262,0.9995,0.9995
000027_right_video_453.jpg,457.8,386.1,572.3,425.2,973.1,373.9,905.3,465.8,0.2,265.8,592.3,265.8,592.3,488.6,0.2,488.6,884.2,321.2,1400.0,321.2,1400.0,617.2,884.2,617.2,0.8825,0.9998,0.9995,0.869,0.9999,0.9998
000027_right_video_454.jpg,435.6,386.2,561.3,396.3,982.6,376.5,912.4,460.5,0.0,257.3,592.3,257.3,592.3,478.1,0.0,478.1,891.1,318.8,1400.0,318.8,1400.0,616.2,891.1,616.2,0.8278,0.9997,0.9998,0.8388,0.9998,0.9998
000027_right_video_455.jpg,490.3,389.7,593.8,397.6,985.4,362.6,914.1,446.4,0.0,251.7,596.7,251.7,596.7,474.1,0.0,474.1,893.5,308.0,1400.0,308.0,1400.0,608.8,893.5,608.8,0.8715,0.9997,0.9996,0.8319,0.9999,0.9999
000027_right_video_456.jpg,483.5,389.0,589.7,394.7,987.0,359.4,919.8,436.1,0.0,245.4,598.1,245.4,598.1,467.0,0.0,467.0,897.6,296.8,1400.0,296.8,1400.0,607.0,897.6,607.0,0.8658,0.9998,0.9996,0.8403,0.9999,0.9999
000027_right_video_457.jpg,485.7,402.4,590.5,384.7,988.2,361.4,927.6,439.0,0.0,245.6,598.7,245.6,598.7,463.7,0.0,463.7,906.4,298.9,1400.0,298.9,1400.0,601.8,906.4,601.8,0.8773,0.9997,0.9997,0.7947,0.9997,0.9997
000027_right_video_458.jpg,476.8,401.5,591.6,378.8,999.0,354.6,909.4,418.6,0.0,237.1,598.7,237.1,598.7,458.3,0.0,458.3,913.0,239.5,1400.0,239.5,1400.0,596.6,913.0,596.6,0.8719,0.9998,0.9998,0.6936,0.9994,0.9995
000027_right_video_459.jpg,481.5,375.5,600.2,362.7,1001.9,356.9,923.7,432.5,0.0,229.8,601.6,229.8,601.6,454.0,0.0,454.0,915.9,299.7,1400.0,299.7,1400.0,591.0,915.9,591.0,0.8707,0.9998,0.9998,0.7483,0.9998,0.9997
000027_right_video_46.jpg,494.5,126.8,593.2,151.4,926.4,155.1,872.9,239.8,0.0,0.0,615.9,0.0,615.9,214.2,0.0,214.2,856.1,114.5,1399.2,114.5,1399.2,419.6,856.1,419.6,0.831,0.9992,0.9983,0.8643,0.9998,0.9998
000027_right_video_460.jpg,481.8,385.9,596.4,351.6,1004.4,347.2,922.1,418.6,0.0,224.9,602.7,224.9,602.7,449.4,0.0,449.4,917.8,282.0,1400.0,282.0,1400.0,582.9,917.8,582.9,0.8766,0.9999,0.9999,0.7338,0.9995,0.9996
000027_right_video_461.jpg,484.7,367.4,589.6,365.7,1004.1,344.8,931.1,415.2,0.0,220.9,604.9,220.9,604.9,441.8,0.0,441.8,919.6,272.6,1400.0,272.6,1400.0,578.9,919.6,578.9,0.8766,0.9999,0.9999,0.7485,0.9996,0.9996
000027_right_video_462.jpg,486.6,380.9,604.0,351.2,1007.0,339.8,916.7,404.4,0.0,218.6,607.0,218.6,607.0,439.8,0.0,439.8,916.4,278.7,1400.0,278.7,1400.0,572.9,916.4,572.9,0.8665,0.9997,0.9996,0.8059,0.9998,0.9998
000027_right_video_463.jpg,489.4,379.1,607.3,340.9,1007.3,336.4,929.7,411.0,0.0,216.0,614.1,216.0,614.1,434.0,0.0,434.0,923.6,272.4,1400.0,272.4,1400.0,563.6,923.6,563.6,0.8574,0.999,0.9991,0.8397,0.9998,0.9997
000027_right_video_464.jpg,492.9,338.7,581.6,345.1,1014.9,330.6,932.3,388.4,0.2,199.2,618.7,199.2,618.7,427.8,0.2,427.8,924.0,277.9,1400.0,277.9,1400.0,568.2,924.0,568.2,0.8622,0.9994,0.9988,0.7991,0.9983,0.999
000027_right_video_465.jpg,490.9,377.6,607.3,339.4,1005.4,330.3,952.0,431.6,0.0,194.1,616.2,194.1,616.2,425.3,0.0,425.3,921.7,270.2,1400.0,270.2,1400.0,566.0,921.7,566.0,0.8361,0.9988,0.9986,0.827,0.9999,0.9998
000027_right_video_466.jpg,489.0,370.0,607.2,329.7,1015.0,320.1,960.4,425.5,0.0,195.7,618.1,195.7,618.1,421.5,0.0,421.5,921.4,266.6,1399.9,266.6,1399.9,558.7,921.4,558.7,0.8471,0.9986,0.9985,0.8196,0.9998,0.9998
000027_right_video_467.jpg,479.2,347.5,595.8,333.0,1011.1,327.9,948.0,419.4,0.0,186.6,621.2,186.6,621.2,417.6,0.0,417.6,917.9,265.8,1399.9,265.8,1399.9,559.8,917.9,559.8,0.8412,0.9996,0.9996,0.796,0.9999,0.9999
000027_right_video_468.jpg,491.8,362.8,611.5,327.0,1006.2,333.5,922.0,405.2,0.0,184.2,620.0,184.2,620.0,416.6,0.0,416.6,917.6,259.4,1400.0,259.4,1400.0,555.8,917.6,555.8,0.8276,0.9991,0.9992,0.8229,0.9998,0.9997
000027_right_video_469.jpg,498.6,361.6,612.0,312.3,1006.8,330.9,941.4,421.4,0.0,188.6,621.3,188.6,621.3,415.3,0.0,415.3,918.2,266.7,1400.0,266.7,1400.0,555.4,918.2,555.4,0.8085,0.998,0.9986,0.8535,0.9999,0.9998
000027_right_video_47.jpg,493.4,121.9,594.3,153.2,926.5,152.5,872.4,241.4,0.0,0.0,615.6,0.0,615.6,212.0,0.0,212.0,857.0,108.7,1399.2,108.7,1399.2,415.1,857.0,415.1,0.7983,0.9991,0.9986,0.8451,0.9998,0.9998
000027_right_video_470.jpg,496.4,361.1,613.7,317.8,1007.8,328.3,936.2,416.9,0.0,173.9,622.3,173.9,622.3,411.9,0.0,411.9,916.2,266.2,1400.0,266.2,1400.0,555.3,916.2,555.3,0.8182,0.9981,0.9985,0.8563,0.9999,0.9999
000027_right_video_471.jpg,503.5,339.4,606.9,341.2,1013.0,323.0,941.6,411.8,0.0,175.1,627.0,175.1,627.0,408.7,0.0,408.7,917.5,261.2,1400.0,261.2,1400.0,557.7,917.5,557.7,0.829,0.9992,0.9985,0.8341,0.9999,0.9999
000027_right_video_472.jpg,472.4,329.7,574.5,343.8,1011.3,320.5,945.9,421.3,0.0,170.2,627.3,170.2,627.3,402.9,0.0,402.9,914.6,258.8,1399.9,258.8,1399.9,557.7,914.6,557.7,0.8105,0.999,0.998,0.8244,0.9998,0.9998
000027_right_video_473.jpg,499.1,337.4,608.4,340.0,1012.2,326.9,947.8,419.5,0.0,167.3,629.0,167.3,629.0,403.5,0.0,403.5,915.4,261.3,1400.0,261.3,1400.0,551.1,915.4,551.1,0.8245,0.9992,0.9981,0.8689,0.9999,0.9999
000027_right_video_474.jpg,506.7,322.6,616.4,335.3,1009.1,327.7,945.1,419.8,0.0,173.1,631.3,173.1,631.3,396.7,0.0,396.7,914.7,263.9,1399.9,263.9,1399.9,549.0,914.7,549.0,0.8283,0.9992,0.998,0.8519,0.9999,0.9998
000027_right_video_475.jpg,476.5,317.9,585.9,344.2,1019.0,323.2,935.0,402.9,0.0,171.2,632.2,171.2,632.2,388.8,0.0,388.8,915.6,258.4,1400.0,258.4,1400.0,551.7,915.6,551.7,0.8244,0.9994,0.9987,0.8663,0.9999,0.9999
000027_right_video_476.jpg,443.9,300.3,547.7,347.0,1021.4,323.1,938.9,402.1,0.0,165.4,550.5,165.4,550.5,373.6,0.0,373.6,918.1,258.2,1400.0,258.2,1400.0,549.9,918.1,549.9,0.7632,0.9992,0.9983,0.8799,0.9999,0.9999
000027_right_video_477.jpg,444.3,300.9,540.9,344.2,1026.5,317.3,933.9,400.0,0.0,162.5,509.5,162.5,509.5,364.9,0.0,364.9,914.9,257.4,1400.0,257.4,1400.0,546.7,914.9,546.7,0.7388,0.9992,0.9986,0.8838,0.9999,0.9999
000027_right_video_478.jpg,425.7,290.8,519.0,329.6,1030.4,314.7,937.5,396.5,0.0,163.2,481.9,163.2,481.9,362.5,0.0,362.5,915.3,255.9,1399.9,255.9,1399.9,542.7,915.3,542.7,0.728,0.9989,0.9984,0.884,0.9999,0.9999
000027_right_video_479.jpg,461.1,302.2,565.2,354.9,1031.2,316.1,928.2,383.9,0.0,159.3,614.0,159.3,614.0,361.1,0.0,361.1,916.5,260.7,1400.0,260.7,1400.0,538.7,916.5,538.7,0.7137,0.9991,0.9981,0.8819,0.9999,0.9999
000027_right_video_48.jpg,505.1,130.4,599.2,152.7,919.0,152.9,872.8,244.4,0.0,0.0,613.3,0.0,613.3,220.1,0.0,220.1,854.9,88.7,1399.6,88.7,1399.6,432.0,854.9,432.0,0.8304,0.9993,0.9982,0.8354,0.9996,0.9996
000027_right_video_480.jpg,445.1,283.2,514.3,329.6,1035.4,307.4,931.0,381.3,0.0,151.9,497.6,151.9,497.6,348.3,0.0,348.3,918.6,255.7,1400.0,255.7,1400.0,537.6,918.6,537.6,0.7751,0.9991,0.9987,0.8864,0.9999,0.9998
000027_right_video_481.jpg,461.0,284.1,524.7,344.5,1042.2,301.4,935.8,374.7,0.0,150.4,506.9,150.4,506.9,346.5,0.0,346.5,922.3,254.0,1400.0,254.0,1400.0,531.3,922.3,531.3,0.7923,0.9994,0.9988,0.8907,1.0,0.9999
000027_right_video_482.jpg,456.4,281.3,524.3,340.6,1045.6,294.9,928.0,363.1,0.0,145.7,509.2,145.7,509.2,341.9,0.0,341.9,925.3,250.4,1399.9,250.4,1399.9,521.8,925.3,521.8,0.7677,0.9992,0.9986,0.8563,0.9999,0.9999
000027_right_video_483.jpg,449.0,283.4,543.4,320.2,1050.5,293.5,938.7,365.6,0.0,142.3,499.1,142.3,499.1,336.2,0.0,336.2,928.8,249.1,1399.9,249.1,1399.9,510.9,928.8,510.9,0.7079,0.9991,0.9987,0.8456,0.9999,0.9999
000027_right_video_484.jpg,430.5,265.9,515.3,331.0,1062.4,288.2,937.5,350.4,0.0,136.6,501.1,136.6,501.1,327.4,0.0,327.4,931.7,245.5,1400.0,245.5,1400.0,495.2,931.7,495.2,0.8039,0.9997,0.9993,0.84,0.9999,0.9999
000027_right_video_485.jpg,424.2,247.9,511.5,320.5,1069.1,290.0,940.4,339.1,0.0,130.1,506.0,130.1,506.0,323.6,0.0,323.6,937.8,245.0,1400.0,245.0,1400.0,485.6,937.8,485.6,0.8385,0.9993,0.9979,0.8742,1.0,0.9999
000027_right_video_486.jpg,443.0,255.6,522.2,337.0,1072.6,283.3,942.5,333.0,0.0,127.0,510.6,127.0,510.6,318.9,0.0,318.9,943.1,245.4,1400.0,245.4,1400.0,484.0,943.1,484.0,0.8494,0.9992,0.998,0.8746,1.0,0.9999
000027_right_video_487.jpg,452.7,250.2,524.6,329.2,1080.6,273.2,949.0,325.1,0.1,115.0,514.5,115.0,514.5,316.1,0.1,316.1,944.7,239.2,1400.0,239.2,1400.0,487.3,944.7,487.3,0.8554,0.9995,0.9985,0.8752,1.0,0.9999
000027_right_video_488.jpg,461.4,251.7,531.5,321.4,1084.7,276.3,953.3,320.6,0.1,108.5,516.9,108.5,516.9,312.0,0.1,312.0,951.4,237.1,1400.0,237.1,1400.0,470.2,951.4,470.2,0.8205,0.9992,0.9982,0.8695,1.0,0.9999
000027_right_video_489.jpg,437.8,243.6,528.4,289.7,1099.4,270.7,967.1,311.1,0.0,95.0,525.8,95.0,525.8,308.4,0.0,308.4,956.5,233.9,1399.9,233.9,1399.9,495.5,956.5,495.5,0.842,0.9981,0.9982,0.8445,1.0,0.9999
000027_right_video_49.jpg,503.6,123.7,599.8,151.3,921.5,154.6,870.1,241.7,0.1,0.0,612.9,0.0,612.9,209.6,0.1,209.6,855.9,116.1,1399.4,116.1,1399.4,433.7,855.9,433.7,0.8256,0.9993,0.9983,0.8433,0.9997,0.9997
000027_right_video_490.jpg,444.4,237.9,550.9,299.6,1098.5,272.5,967.3,302.3,0.0,85.4,545.5,85.4,545.5,306.3,0.0,306.3,959.6,231.5,1400.0,231.5,1400.0,472.8,959.6,472.8,0.7878,0.9992,0.9987,0.8594,1.0,0.9999
000027_right_video_491.jpg,477.7,226.1,541.5,315.6,1103.0,267.8,973.4,295.8,0.1,77.2,523.2,77.2,523.2,301.1,0.1,301.1,964.6,229.2,1400.0,229.2,1400.0,475.5,964.6,475.5,0.739,0.9994,0.9988,0.8809,1.0,0.9999
000027_right_video_492.jpg,466.3,215.0,534.1,289.0,1111.7,263.6,978.6,302.2,0.1,72.3,545.4,72.3,545.4,292.1,0.1,292.1,966.5,229.7,1400.0,229.7,1400.0,485.9,966.5,485.9,0.8137,0.9991,0.9975,0.8689,1.0,0.9999
000027_right_video_493.jpg,481.7,207.2,566.8,299.6,1114.2,262.4,978.8,298.7,0.0,58.0,566.9,58.0,566.9,295.1,0.0,295.1,971.1,230.4,1400.0,230.4,1400.0,470.1,971.1,470.1,0.7997,0.9999,0.9997,0.8449,0.9999,0.9999
000027_right_video_494.jpg,486.0,205.0,568.4,302.1,1117.2,261.1,981.0,295.3,0.0,53.1,565.4,53.1,565.4,292.8,0.0,292.8,975.0,227.5,1400.0,227.5,1400.0,479.1,975.0,479.1,0.8432,0.9998,0.9994,0.8761,1.0,0.9999
000027_right_video_495.jpg,503.5,209.7,576.7,307.9,1119.7,261.1,987.6,287.1,0.0,36.3,578.1,36.3,578.1,288.7,0.0,288.7,979.5,226.4,1400.0,226.4,1400.0,465.7,979.5,465.7,0.8447,0.9998,0.9987,0.8404,0.9999,0.9999
000027_right_video_496.jpg,523.1,214.4,583.1,327.9,1125.4,259.8,989.0,279.1,0.1,35.6,581.2,35.6,581.2,283.5,0.1,283.5,984.5,223.7,1400.0,223.7,1400.0,459.2,984.5,459.2,0.8239,0.9997,0.9985,0.8734,0.9999,0.9999
000027_right_video_497.jpg,539.6,219.2,598.3,333.1,1129.4,256.7,1000.3,268.5,0.0,26.7,594.4,26.7,594.4,277.7,0.0,277.7,989.1,221.5,1400.0,221.5,1400.0,473.6,989.1,473.6,0.8043,0.9994,0.9965,0.8361,1.0,0.9999
000027_right_video_498.jpg,541.3,208.4,600.0,315.6,1130.6,250.3,996.0,276.5,0.0,24.3,596.1,24.3,596.1,273.2,0.0,273.2,993.5,222.0,1400.0,222.0,1400.0,472.1,993.5,472.1,0.8274,0.9989,0.9847,0.8909,1.0,0.9999
000027_right_video_499.jpg,520.5,193.9,599.4,292.7,1140.3,248.5,1002.7,271.9,0.0,17.2,599.8,17.2,599.8,266.2,0.0,266.2,997.3,217.7,1400.0,217.7,1400.0,473.6,997.3,473.6,0.8043,0.9992,0.9925,0.8896,1.0,0.9999
000027_right_video_5.jpg,444.3,324.9,520.9,420.3,1038.5,366.1,901.1,328.1,0.0,174.2,519.9,174.2,519.9,402.3,0.0,402.3,884.8,253.3,1400.0,253.3,1400.0,676.7,884.8,676.7,0.8469,0.9998,0.9994,0.9133,1.0,1.0
000027_right_video_50.jpg,501.9,137.7,601.9,139.3,922.8,156.4,869.1,244.1,0.0,0.0,613.6,0.0,613.6,218.5,0.0,218.5,855.8,114.2,1399.3,114.2,1399.3,427.0,855.8,427.0,0.823,0.9995,0.999,0.8573,0.9996,0.9997
